IncidentNumber,CallType,CallDate,Zipcode,FinalPriority,UnitType,Delay
2033693,Medical Incident,04/23/2002,94123.0,3.0,RESCUE CAPTAIN,2.0
2033699,Medical Incident,04/23/2002,94122.0,3.0,ENGINE,3.0
2033703,Structure Fire,04/23/2002,94133.0,3.0,ENGINE,4.65
2033703,Structure Fire,04/23/2002,94133.0,3.0,SUPPORT,13.1
2033704,Medical Incident,04/23/2002,94102.0,2.0,MEDIC,4.75
2033711,Medical Incident,04/23/2002,94103.0,2.0,ENGINE,3.9833333
2033724,Structure Fire,04/23/2002,94109.0,3.0,ENGINE,2.9666667
2033749,Medical Incident,04/23/2002,94103.0,3.0,MEDIC,3.1333334
2033764,Medical Incident,04/24/2002,94102.0,3.0,MEDIC,4.8333335
2033791,Medical Incident,04/24/2002,94103.0,3.0,MEDIC,5.9166665
2033801,Other,04/24/2002,94103.0,3.0,ENGINE,5.4
2033806,Medical Incident,04/24/2002,94127.0,3.0,ENGINE,2.3833334
2033825,Medical Incident,04/24/2002,94134.0,3.0,ENGINE,3.2666667
2033832,Alarms,04/24/2002,94121.0,3.0,CHIEF,1.3833333
2033848,Structure Fire,04/24/2002,94102.0,3.0,TRUCK,0.8666667
2033879,Medical Incident,04/24/2002,94109.0,3.0,MEDIC,2.2
2033886,Structure Fire,04/24/2002,94103.0,3.0,CHIEF,1.55
2033886,Structure Fire,04/24/2002,94103.0,3.0,ENGINE,0.95
2033886,Structure Fire,04/24/2002,94103.0,3.0,RESCUE SQUAD,1.7833333
2033930,Medical Incident,04/24/2002,94110.0,2.0,MEDIC,2.1666667
2033936,Medical Incident,04/24/2002,94112.0,2.0,MEDIC,3.4
2033938,Medical Incident,04/24/2002,94115.0,3.0,CHIEF,2.7166667
2033943,Structure Fire,04/24/2002,94104.0,3.0,TRUCK,7.1
2033954,Medical Incident,04/24/2002,94118.0,3.0,ENGINE,2.3833334
2033974,Medical Incident,04/24/2002,94110.0,2.0,MEDIC,0.65
2033995,Alarms,04/24/2002,94121.0,3.0,ENGINE,2.7666667
2033997,Medical Incident,04/24/2002,94103.0,3.0,ENGINE,4.516667
2034000,Medical Incident,04/24/2002,94115.0,2.0,MEDIC,4.1833334
2034074,Structure Fire,04/25/2002,94109.0,3.0,RESCUE SQUAD,2.4833333
2034077,Medical Incident,04/25/2002,94127.0,3.0,ENGINE,5.266667
2034094,Alarms,04/25/2002,94127.0,3.0,ENGINE,3.3
2034116,Structure Fire,04/25/2002,94107.0,3.0,MEDIC,1.5333333
2034128,Medical Incident,04/25/2002,94110.0,3.0,TRUCK,2.1833334
2034185,Medical Incident,04/25/2002,94102.0,3.0,ENGINE,3.3
2034195,Structure Fire,04/25/2002,94109.0,3.0,ENGINE,0.98333335
2034202,Structure Fire,04/25/2002,94132.0,3.0,CHIEF,2.85
2034205,Structure Fire,04/25/2002,94122.0,3.0,ENGINE,1.9166666
2034208,Fuel Spill,04/25/2002,94107.0,3.0,ENGINE,16.85
2034219,Medical Incident,04/25/2002,94102.0,3.0,MEDIC,2.5166667
2034223,Structure Fire,04/25/2002,94124.0,3.0,TRUCK,1.4333333
2034228,Medical Incident,04/25/2002,94124.0,3.0,ENGINE,3.1333334
2034240,Structure Fire,04/25/2002,94122.0,3.0,TRUCK,1.95
2034246,Medical Incident,04/25/2002,94105.0,3.0,ENGINE,15.533334
2034244,Medical Incident,04/25/2002,94109.0,3.0,MEDIC,1.8333334
2034252,Medical Incident,04/25/2002,94103.0,3.0,MEDIC,5.0666666
2034255,Structure Fire,04/25/2002,94116.0,3.0,ENGINE,4.6833334
2034255,Structure Fire,04/25/2002,94116.0,3.0,MEDIC,0.7
2034268,Medical Incident,04/25/2002,94105.0,3.0,MEDIC,3.2333333
2034270,Medical Incident,04/25/2002,94109.0,3.0,MEDIC,2.3166666
2034275,Medical Incident,04/25/2002,94103.0,3.0,MEDIC,2.5833333
2034295,Medical Incident,04/25/2002,94103.0,3.0,RESCUE CAPTAIN,5.6666665
2034303,Structure Fire,04/25/2002,94115.0,,TRUCK,1.75
2034326,Medical Incident,04/25/2002,94132.0,3.0,MEDIC,4.9666667
2034326,Medical Incident,04/25/2002,94132.0,3.0,TRUCK,5.366667
2034335,Alarms,04/26/2002,94102.0,3.0,ENGINE,2.1
2034364,Alarms,04/26/2002,94123.0,3.0,ENGINE,12.533334
2034375,Medical Incident,04/26/2002,94107.0,2.0,MEDIC,5.766667
2034378,Alarms,04/26/2002,94102.0,3.0,ENGINE,3.4333334
2034387,Medical Incident,04/26/2002,94122.0,3.0,RESCUE CAPTAIN,2.8
2034400,Structure Fire,04/26/2002,94114.0,3.0,TRUCK,1.4666667
2034408,Medical Incident,04/26/2002,94127.0,3.0,ENGINE,1.95
2034419,Medical Incident,04/26/2002,94116.0,3.0,MEDIC,2.9666667
2034447,Medical Incident,04/26/2002,94124.0,2.0,MEDIC,2.7
2034493,Medical Incident,04/26/2002,94134.0,3.0,MEDIC,6.7166667
2034501,Medical Incident,04/26/2002,94130.0,3.0,ENGINE,5.4666667
2034514,Medical Incident,04/26/2002,94121.0,3.0,ENGINE,6.7833333
2034541,Other,04/26/2002,94133.0,3.0,CHIEF,2.4666667
2034544,Alarms,04/26/2002,94122.0,3.0,ENGINE,4.7833333
2034548,Alarms,04/26/2002,94105.0,3.0,ENGINE,3.4333334
2034569,Medical Incident,04/26/2002,94110.0,3.0,TRUCK,2.9333334
2034571,Medical Incident,04/26/2002,94103.0,3.0,ENGINE,1.6
2034592,Medical Incident,04/26/2002,94133.0,3.0,MEDIC,2.5333333
2034602,Medical Incident,04/26/2002,94107.0,,ENGINE,1.85
2034642,Medical Incident,04/27/2002,94118.0,2.0,MEDIC,4.05
2034652,Medical Incident,04/27/2002,94123.0,3.0,MEDIC,2.2333333
2034654,Structure Fire,04/27/2002,94109.0,3.0,TRUCK,1.9166666
2034661,Structure Fire,04/27/2002,94109.0,3.0,RESCUE SQUAD,2.2833333
2034663,Medical Incident,04/27/2002,94115.0,3.0,MEDIC,2.4333334
2034663,Medical Incident,04/27/2002,94115.0,3.0,TRUCK,3.0833333
2034709,Medical Incident,04/27/2002,94117.0,3.0,MEDIC,2.65
2034710,Other,04/27/2002,94124.0,3.0,CHIEF,8.566667
2034724,Structure Fire,04/27/2002,94115.0,,CHIEF,1.8833333
2034728,Medical Incident,04/27/2002,94102.0,3.0,MEDIC,3.0
2034745,Medical Incident,04/27/2002,94124.0,3.0,MEDIC,4.65
2034749,Medical Incident,04/27/2002,94110.0,3.0,ENGINE,2.1333334
2034751,Medical Incident,04/27/2002,94134.0,2.0,MEDIC,4.95
2034754,Structure Fire,04/27/2002,94124.0,3.0,TRUCK,1.85
2034791,Medical Incident,04/27/2002,94118.0,2.0,MEDIC,4.133333
2034802,Medical Incident,04/27/2002,94103.0,3.0,ENGINE,3.0333333
2034832,Medical Incident,04/27/2002,94103.0,3.0,ENGINE,3.3833334
2034852,Medical Incident,04/27/2002,94103.0,2.0,MEDIC,2.85
2034866,Medical Incident,04/27/2002,94104.0,2.0,MEDIC,11.9
2034875,Medical Incident,04/27/2002,94122.0,2.0,MEDIC,3.05
2034897,Medical Incident,04/27/2002,94110.0,2.0,MEDIC,9.45
2034913,Medical Incident,04/27/2002,94112.0,3.0,MEDIC,4.9666667
2034938,Medical Incident,04/28/2002,94109.0,3.0,RESCUE CAPTAIN,3.4833333
2034948,Medical Incident,04/28/2002,94112.0,3.0,MEDIC,7.85
2034950,Structure Fire,04/28/2002,94112.0,3.0,MEDIC,2.8666666
2034980,Medical Incident,04/28/2002,94103.0,2.0,MEDIC,3.8333333
2035008,Medical Incident,04/28/2002,94102.0,3.0,MEDIC,3.5
2035017,Medical Incident,04/28/2002,94102.0,3.0,ENGINE,4.4666667
2035022,Odor (Strange / Unknown),04/28/2002,94118.0,3.0,TRUCK,4.133333
2035049,Medical Incident,04/28/2002,94117.0,2.0,MEDIC,3.5666666
2035062,Medical Incident,04/28/2002,94109.0,3.0,MEDIC,2.4
2035067,Structure Fire,04/28/2002,94115.0,3.0,ENGINE,3.1666667
2035104,Alarms,04/28/2002,94117.0,3.0,ENGINE,2.3166666
2035111,Medical Incident,04/28/2002,94133.0,2.0,MEDIC,6.25
2035122,Medical Incident,04/28/2002,94117.0,2.0,MEDIC,3.1833334
2035141,Medical Incident,04/28/2002,94103.0,2.0,MEDIC,2.05
2035148,Medical Incident,04/28/2002,94122.0,2.0,MEDIC,3.2333333
2035151,Medical Incident,04/28/2002,94124.0,3.0,ENGINE,2.4833333
2035155,Medical Incident,04/28/2002,94109.0,2.0,MEDIC,4.85
2035169,Medical Incident,04/29/2002,94103.0,2.0,MEDIC,3.4833333
2035187,Medical Incident,04/29/2002,94122.0,3.0,ENGINE,4.2833333
2035196,Medical Incident,04/29/2002,94117.0,3.0,ENGINE,4.366667
2035237,Other,04/29/2002,94108.0,3.0,MEDIC,3.8166666
2035248,Alarms,04/29/2002,94116.0,3.0,ENGINE,2.2
2035295,Structure Fire,04/29/2002,94110.0,3.0,MEDIC,1.5
2035332,Alarms,04/29/2002,94104.0,3.0,CHIEF,2.6166666
2035338,Medical Incident,04/29/2002,94121.0,3.0,MEDIC,3.2
2035340,Medical Incident,04/29/2002,94102.0,3.0,ENGINE,3.0833333
2035351,Alarms,04/29/2002,94121.0,3.0,CHIEF,2.3166666
2035366,Structure Fire,04/29/2002,94109.0,3.0,ENGINE,1.6
2035375,Medical Incident,04/29/2002,94110.0,3.0,ENGINE,2.0833333
2035400,Medical Incident,04/29/2002,94107.0,3.0,MEDIC,2.3833334
2035406,Medical Incident,04/29/2002,94102.0,3.0,MEDIC,1.7
2035414,Medical Incident,04/29/2002,94114.0,2.0,MEDIC,5.516667
2035431,Structure Fire,04/29/2002,94117.0,3.0,ENGINE,1.2166667
2035469,Alarms,04/30/2002,94104.0,3.0,TRUCK,3.0833333
2035474,Medical Incident,04/30/2002,94123.0,3.0,ENGINE,5.616667
2035480,Medical Incident,04/30/2002,94134.0,3.0,RESCUE CAPTAIN,2.4666667
2035485,Alarms,04/30/2002,94118.0,3.0,ENGINE,3.6833334
2035487,Medical Incident,04/30/2002,94122.0,2.0,MEDIC,6.05
2035494,Medical Incident,04/30/2002,94103.0,3.0,ENGINE,1.9833333
2035501,Medical Incident,04/30/2002,94132.0,3.0,MEDIC,4.6666665
2035504,Medical Incident,04/30/2002,94127.0,3.0,ENGINE,5.483333
2035520,Alarms,04/30/2002,94133.0,3.0,TRUCK,1.8833333
2035526,Structure Fire,04/30/2002,94103.0,3.0,TRUCK,2.0833333
2035529,Medical Incident,04/30/2002,94122.0,2.0,MEDIC,7.35
2035550,Structure Fire,04/30/2002,94133.0,3.0,TRUCK,2.2666667
2035554,Medical Incident,04/30/2002,94109.0,2.0,MEDIC,9.316667
2035594,Medical Incident,04/30/2002,94134.0,3.0,MEDIC,1.4666667
2035631,Alarms,04/30/2002,94102.0,3.0,CHIEF,1.8833333
2035643,Medical Incident,04/30/2002,94103.0,3.0,MEDIC,3.4833333
2035656,Medical Incident,04/30/2002,94102.0,3.0,MEDIC,4.233333
2035672,Medical Incident,05/01/2002,94110.0,3.0,RESCUE CAPTAIN,2.7333333
2035675,Medical Incident,05/01/2002,94122.0,3.0,MEDIC,3.15
2035703,Structure Fire,05/01/2002,94112.0,3.0,ENGINE,2.25
2035711,Medical Incident,05/01/2002,94103.0,3.0,MEDIC,4.0833335
2035742,Medical Incident,05/01/2002,94102.0,3.0,RESCUE SQUAD,2.2333333
2035744,Medical Incident,05/01/2002,94102.0,2.0,MEDIC,5.383333
2035745,Alarms,05/01/2002,94103.0,3.0,CHIEF,4.5666666
2035756,Medical Incident,05/01/2002,94110.0,3.0,ENGINE,2.3333333
2035773,Alarms,05/01/2002,94103.0,3.0,TRUCK,2.7833333
2035779,Medical Incident,05/01/2002,94118.0,2.0,MEDIC,4.8333335
2035793,Medical Incident,05/01/2002,94102.0,2.0,MEDIC,1.8333334
2035800,Medical Incident,05/01/2002,94103.0,2.0,MEDIC,6.116667
2035821,Medical Incident,05/01/2002,94107.0,2.0,MEDIC,7.15
2035822,Medical Incident,05/01/2002,94110.0,3.0,TRUCK,2.3666666
2035869,Structure Fire,05/01/2002,94107.0,3.0,ENGINE,1.8166667
2035888,Medical Incident,05/01/2002,94110.0,3.0,ENGINE,6.95
2035905,Medical Incident,05/01/2002,94122.0,3.0,MEDIC,3.0
2035922,Medical Incident,05/01/2002,94110.0,3.0,MEDIC,3.3166666
2035926,Structure Fire,05/01/2002,94103.0,3.0,CHIEF,2.1833334
2035926,Structure Fire,05/01/2002,94103.0,3.0,TRUCK,2.0666666
2035930,Medical Incident,05/01/2002,94124.0,3.0,MEDIC,3.0833333
2035947,Medical Incident,05/02/2002,94102.0,3.0,ENGINE,2.0833333
2035959,Water Rescue,05/02/2002,94111.0,3.0,RESCUE CAPTAIN,5.5833335
2035967,Medical Incident,05/02/2002,94109.0,3.0,ENGINE,4.75
2035968,Medical Incident,05/02/2002,94117.0,2.0,MEDIC,5.4666667
2035983,Medical Incident,05/02/2002,94103.0,3.0,ENGINE,4.5
2035998,Medical Incident,05/02/2002,94102.0,3.0,MEDIC,3.0666666
2036026,Medical Incident,05/02/2002,94122.0,3.0,TRUCK,4.55
2036032,Medical Incident,05/02/2002,94103.0,3.0,ENGINE,4.983333
2036041,Medical Incident,05/02/2002,94109.0,3.0,MEDIC,3.8333333
2036042,Medical Incident,05/02/2002,94103.0,3.0,RESCUE CAPTAIN,3.1666667
2036045,Medical Incident,05/02/2002,94102.0,2.0,PRIVATE,3.2833333
2036085,Medical Incident,05/02/2002,94112.0,3.0,ENGINE,3.1166666
2036100,Medical Incident,05/02/2002,94117.0,3.0,MEDIC,5.3166666
2036105,Medical Incident,05/02/2002,94108.0,3.0,ENGINE,3.6333334
2036159,Medical Incident,05/02/2002,94110.0,3.0,MEDIC,3.3
2036162,Medical Incident,05/02/2002,94110.0,2.0,MEDIC,5.55
2036164,Medical Incident,05/02/2002,94103.0,3.0,MEDIC,2.5833333
2036170,Medical Incident,05/02/2002,94122.0,3.0,ENGINE,4.133333
2036191,Alarms,05/02/2002,94134.0,3.0,ENGINE,2.6666667
2036225,Medical Incident,05/02/2002,94134.0,3.0,MEDIC,2.0333333
2036242,Medical Incident,05/03/2002,94112.0,2.0,MEDIC,3.85
2036245,Medical Incident,05/03/2002,94114.0,2.0,MEDIC,4.883333
2036250,Structure Fire,05/03/2002,94121.0,3.0,CHIEF,6.9166665
2036250,Structure Fire,05/03/2002,94121.0,3.0,ENGINE,1.25
2036264,Structure Fire,05/03/2002,94124.0,3.0,TRUCK,2.1
2036272,Medical Incident,05/03/2002,94102.0,2.0,MEDIC,7.233333
2036281,Medical Incident,05/03/2002,94116.0,2.0,MEDIC,2.7333333
2036307,Smoke Investigation (Outside),05/03/2002,94124.0,3.0,CHIEF,8.3
2036318,Medical Incident,05/03/2002,94103.0,3.0,MEDIC,3.3166666
2036343,Structure Fire,05/03/2002,94108.0,3.0,TRUCK,3.5833333
2036346,Medical Incident,05/03/2002,94110.0,3.0,MEDIC,1.95
2036358,Medical Incident,05/03/2002,94105.0,3.0,MEDIC,3.2
2036362,Alarms,05/03/2002,94103.0,3.0,CHIEF,3.8833334
2036380,Structure Fire,05/03/2002,94124.0,3.0,ENGINE,1.7166667
2036393,Medical Incident,05/03/2002,94102.0,3.0,MEDIC,4.483333
2036433,Elevator / Escalator Rescue,05/03/2002,94103.0,3.0,TRUCK,1.5833334
2036435,Structure Fire,05/03/2002,94116.0,3.0,ENGINE,3.85
2036455,Structure Fire,05/03/2002,94112.0,3.0,TRUCK,2.25
2036459,Medical Incident,05/03/2002,94114.0,3.0,MEDIC,1.6
2036473,Medical Incident,05/03/2002,94124.0,3.0,ENGINE,2.5333333
2036496,Structure Fire,05/03/2002,94112.0,3.0,TRUCK,2.7166667
2036501,Medical Incident,05/03/2002,94107.0,3.0,ENGINE,2.9833333
2036518,Medical Incident,05/03/2002,94133.0,3.0,MEDIC,3.6
2036541,Medical Incident,05/04/2002,94124.0,3.0,MEDIC,3.1
2036543,Medical Incident,05/04/2002,94110.0,2.0,MEDIC,1.9
2036546,Medical Incident,05/04/2002,94112.0,2.0,MEDIC,3.3
2036581,Medical Incident,05/04/2002,94110.0,3.0,TRUCK,4.866667
2036590,Medical Incident,05/04/2002,94132.0,3.0,MEDIC,6.133333
2036594,Medical Incident,05/04/2002,94134.0,3.0,ENGINE,3.2666667
2036601,Elevator / Escalator Rescue,05/04/2002,94109.0,3.0,TRUCK,2.8166666
2036617,Medical Incident,05/04/2002,94102.0,3.0,ENGINE,10.216666
2036641,Medical Incident,05/04/2002,94110.0,3.0,ENGINE,3.8
2036644,Medical Incident,05/04/2002,94103.0,3.0,ENGINE,3.3666666
2036661,Medical Incident,05/04/2002,94107.0,3.0,MEDIC,4.1666665
2036701,Other,05/04/2002,94102.0,2.0,MEDIC,3.55
2036707,Alarms,05/04/2002,94123.0,3.0,TRUCK,3.0666666
2036710,Medical Incident,05/04/2002,94123.0,3.0,MEDIC,2.9333334
2036720,Alarms,05/04/2002,94115.0,3.0,TRUCK,1.5166667
2036760,Medical Incident,05/04/2002,94109.0,3.0,MEDIC,0.96666664
2036770,Medical Incident,05/04/2002,94109.0,3.0,ENGINE,2.65
2036783,Medical Incident,05/04/2002,94103.0,3.0,ENGINE,3.95
2036795,Medical Incident,05/04/2002,94118.0,3.0,MEDIC,3.2
2036857,Medical Incident,05/05/2002,94103.0,3.0,ENGINE,3.5
2036874,Medical Incident,05/05/2002,94110.0,3.0,ENGINE,4.016667
2036884,Outside Fire,05/05/2002,94108.0,3.0,ENGINE,1.8666667
2036896,Outside Fire,05/05/2002,94102.0,3.0,ENGINE,2.25
2036900,Medical Incident,05/05/2002,94102.0,3.0,MEDIC,6.483333
2036910,Medical Incident,05/05/2002,94103.0,3.0,ENGINE,2.8166666
2036976,Structure Fire,05/05/2002,94109.0,3.0,ENGINE,2.55
2036991,Structure Fire,05/05/2002,94112.0,3.0,ENGINE,1.6666666
2036991,Structure Fire,05/05/2002,94112.0,3.0,RESCUE CAPTAIN,3.85
2037001,Medical Incident,05/05/2002,94115.0,3.0,MEDIC,1.75
2037031,Citizen Assist / Service Call,05/05/2002,94108.0,3.0,ENGINE,1.7166667
2037054,Medical Incident,05/05/2002,94112.0,3.0,ENGINE,3.5166667
2037061,Structure Fire,05/05/2002,94110.0,3.0,TRUCK,2.2166667
2037098,Medical Incident,05/05/2002,94110.0,2.0,MEDIC,3.6833334
2037109,Structure Fire,05/05/2002,94123.0,3.0,ENGINE,0.95
2037123,Other,05/05/2002,94107.0,3.0,CHIEF,0.7
2037129,Medical Incident,05/05/2002,94103.0,3.0,ENGINE,3.2333333
2037160,Structure Fire,05/06/2002,94109.0,3.0,TRUCK,3.0333333
2037203,Alarms,05/06/2002,94111.0,3.0,TRUCK,2.7333333
2037282,Structure Fire,05/06/2002,,3.0,TRUCK,1.4166666
2037287,Medical Incident,05/06/2002,94132.0,3.0,MEDIC,2.5166667
2037293,Medical Incident,05/06/2002,94103.0,3.0,MEDIC,2.1166666
2037319,Medical Incident,05/06/2002,94124.0,3.0,MEDIC,2.4166667
2037322,Medical Incident,05/06/2002,94110.0,3.0,ENGINE,3.5333333
2037332,Structure Fire,05/06/2002,94103.0,3.0,CHIEF,2.3333333
2037332,Structure Fire,05/06/2002,94103.0,3.0,CHIEF,2.7
2037332,Structure Fire,05/06/2002,94103.0,3.0,ENGINE,2.2666667
2037344,Medical Incident,05/06/2002,94118.0,3.0,ENGINE,2.1166666
2037345,Medical Incident,05/06/2002,94121.0,3.0,ENGINE,2.0166667
2037379,Medical Incident,05/06/2002,94107.0,2.0,MEDIC,16.15
2037382,Structure Fire,05/06/2002,94107.0,,ENGINE,2.5166667
2037443,Medical Incident,05/06/2002,94103.0,3.0,MEDIC,3.8833334
2037453,Alarms,05/06/2002,94158.0,3.0,ENGINE,4.4666667
2037457,Structure Fire,05/07/2002,94109.0,3.0,MEDIC,2.6166666
2037478,Medical Incident,05/07/2002,94134.0,3.0,MEDIC,4.5666666
2037487,Medical Incident,05/07/2002,94102.0,3.0,ENGINE,3.4333334
2037517,Medical Incident,05/07/2002,94103.0,2.0,MEDIC,0.9166667
2037547,Structure Fire,05/07/2002,94127.0,3.0,TRUCK,2.8666666
2037566,Medical Incident,05/07/2002,94108.0,3.0,RESCUE SQUAD,3.6
2037575,Structure Fire,05/07/2002,94130.0,3.0,CHIEF,1.25
2037578,Medical Incident,05/07/2002,94103.0,3.0,TRUCK,2.55
2037583,Structure Fire,05/07/2002,94110.0,3.0,ENGINE,4.133333
2037592,Medical Incident,05/07/2002,94112.0,3.0,ENGINE,2.9
2037594,Medical Incident,05/07/2002,94134.0,3.0,MEDIC,3.8166666
2037604,Medical Incident,05/07/2002,94117.0,3.0,ENGINE,6.7166667
2037611,Structure Fire,05/07/2002,94109.0,,TRUCK,2.0333333
2037625,Medical Incident,05/07/2002,94104.0,3.0,ENGINE,4.266667
2037638,Medical Incident,05/07/2002,94110.0,3.0,ENGINE,2.9833333
2037640,Outside Fire,05/07/2002,94118.0,3.0,ENGINE,1.65
2037645,Structure Fire,05/07/2002,94109.0,3.0,TRUCK,1.5
2037667,Structure Fire,05/07/2002,94103.0,3.0,TRUCK,1.2833333
2037669,Medical Incident,05/07/2002,94107.0,2.0,MEDIC,1.2166667
2037687,Medical Incident,05/07/2002,94127.0,3.0,MEDIC,3.15
2037731,Medical Incident,05/08/2002,94110.0,2.0,MEDIC,6.35
2037756,Structure Fire,05/08/2002,94109.0,3.0,CHIEF,1.4833333
2037762,Alarms,05/08/2002,94115.0,3.0,CHIEF,4.866667
2037764,Medical Incident,05/08/2002,94131.0,3.0,ENGINE,3.2
2037764,Medical Incident,05/08/2002,94131.0,3.0,MEDIC,2.4666667
2037770,Structure Fire,05/08/2002,94123.0,3.0,ENGINE,1.7
2037773,Structure Fire,05/08/2002,94103.0,3.0,TRUCK,1.7166667
2037784,Medical Incident,05/08/2002,94114.0,3.0,ENGINE,2.9666667
2037785,Structure Fire,05/08/2002,94112.0,3.0,ENGINE,3.9
2037788,Medical Incident,05/08/2002,94117.0,3.0,ENGINE,2.0166667
2037789,Medical Incident,05/08/2002,94102.0,3.0,MEDIC,1.5
2038124,Medical Incident,05/09/2002,94121.0,3.0,MEDIC,2.6833334
2037831,Structure Fire,05/08/2002,94107.0,3.0,TRUCK,2.85
2037834,Medical Incident,05/08/2002,94112.0,3.0,MEDIC,1.85
2037839,Medical Incident,05/08/2002,94124.0,3.0,MEDIC,2.8333333
2037848,Structure Fire,05/08/2002,94109.0,3.0,RESCUE SQUAD,1.9333333
2037853,Structure Fire,05/08/2002,94112.0,3.0,MEDIC,2.8666666
2037860,Medical Incident,05/08/2002,94127.0,3.0,ENGINE,2.1833334
2037861,Odor (Strange / Unknown),05/08/2002,94102.0,3.0,ENGINE,2.8333333
2037868,Medical Incident,05/08/2002,94103.0,3.0,MEDIC,1.7
2037868,Medical Incident,05/08/2002,94103.0,3.0,RESCUE SQUAD,2.45
2037884,Medical Incident,05/08/2002,94105.0,3.0,RESCUE SQUAD,3.1833334
2037885,Structure Fire,05/08/2002,94124.0,3.0,ENGINE,1.7333333
2037906,Medical Incident,05/08/2002,94110.0,2.0,MEDIC,7.65
2037927,Structure Fire,05/08/2002,94124.0,3.0,TRUCK,1.4833333
2037953,Medical Incident,05/08/2002,94110.0,3.0,ENGINE,2.9166667
2037989,Medical Incident,05/08/2002,94130.0,3.0,ENGINE,4.6833334
2037992,Other,05/08/2002,94117.0,3.0,TRUCK,1.9833333
2038036,Medical Incident,05/09/2002,94132.0,3.0,ENGINE,6.5333333
2038051,Medical Incident,05/09/2002,94110.0,3.0,MEDIC,6.25
2038058,Alarms,05/09/2002,94134.0,3.0,CHIEF,1.2333333
2038058,Alarms,05/09/2002,94134.0,3.0,TRUCK,1.95
2038067,Medical Incident,05/09/2002,94103.0,3.0,MEDIC,4.3166666
2038102,Medical Incident,05/09/2002,94124.0,3.0,ENGINE,2.2166667
2038108,Medical Incident,05/09/2002,94122.0,3.0,MEDIC,2.55
2038112,Medical Incident,05/09/2002,94102.0,2.0,MEDIC,1.7333333
2038114,Medical Incident,05/09/2002,94122.0,3.0,ENGINE,3.95
2038118,Medical Incident,05/09/2002,94116.0,3.0,MEDIC,3.2
2038151,Medical Incident,05/09/2002,94103.0,3.0,ENGINE,4.0
2038161,Structure Fire,05/09/2002,94102.0,3.0,RESCUE SQUAD,1.3166667
2038173,Medical Incident,05/09/2002,94102.0,3.0,MEDIC,3.7
2038207,Medical Incident,05/09/2002,94112.0,3.0,MEDIC,3.9333334
2038226,Medical Incident,05/09/2002,94109.0,3.0,ENGINE,2.0833333
2038274,Structure Fire,05/09/2002,94123.0,3.0,TRUCK,1.65
2038282,Medical Incident,05/09/2002,94103.0,3.0,MEDIC,2.95
2038331,Medical Incident,05/10/2002,94112.0,3.0,ENGINE,3.8666666
2038341,Medical Incident,05/10/2002,94114.0,3.0,MEDIC,2.1833334
2038346,Medical Incident,05/10/2002,94112.0,3.0,MEDIC,3.25
2038359,Medical Incident,05/10/2002,94122.0,2.0,MEDIC,3.35
2038398,Structure Fire,05/10/2002,94103.0,3.0,TRUCK,1.5333333
2038423,Medical Incident,05/10/2002,94103.0,3.0,MEDIC,2.8166666
2038427,Alarms,05/10/2002,94107.0,3.0,ENGINE,4.1
2038428,Alarms,05/10/2002,94110.0,3.0,CHIEF,1.95
2038429,Medical Incident,05/10/2002,94102.0,2.0,MEDIC,4.616667
2038493,Medical Incident,05/10/2002,94122.0,3.0,MEDIC,4.266667
2038553,Structure Fire,05/10/2002,94121.0,3.0,TRUCK,2.85
2038554,Structure Fire,05/10/2002,94131.0,3.0,RESCUE CAPTAIN,6.7
2038554,Structure Fire,05/10/2002,94131.0,3.0,TRUCK,1.0333333
2038607,Alarms,05/10/2002,94107.0,3.0,TRUCK,8.833333
2038622,Medical Incident,05/11/2002,94132.0,2.0,MEDIC,7.983333
2038627,Medical Incident,05/11/2002,94115.0,2.0,MEDIC,2.7833333
2038640,Medical Incident,05/11/2002,94102.0,3.0,MEDIC,2.5833333
2038663,Odor (Strange / Unknown),05/11/2002,94114.0,3.0,ENGINE,6.35
2038693,Alarms,05/11/2002,94118.0,3.0,ENGINE,1.8833333
2038778,Medical Incident,05/11/2002,94114.0,3.0,MEDIC,2.2833333
2038785,Structure Fire,05/11/2002,94107.0,3.0,RESCUE CAPTAIN,4.866667
2038789,Medical Incident,05/11/2002,94116.0,3.0,MEDIC,4.516667
2038803,Medical Incident,05/11/2002,94132.0,3.0,MEDIC,2.8
2038805,Structure Fire,05/11/2002,94134.0,3.0,MEDIC,2.0666666
2038812,Structure Fire,05/11/2002,94116.0,3.0,TRUCK,1.45
2038839,Medical Incident,05/11/2002,94103.0,3.0,RESCUE CAPTAIN,40.133335
2038840,Alarms,05/11/2002,94133.0,3.0,ENGINE,3.6
2038850,Medical Incident,05/11/2002,94102.0,3.0,MEDIC,2.0333333
2038857,Structure Fire,05/11/2002,94124.0,3.0,ENGINE,1.4666667
2038874,Medical Incident,05/11/2002,94102.0,2.0,MEDIC,1.1666666
2038875,Structure Fire,05/11/2002,94103.0,3.0,TRUCK,1.8166667
2038901,Medical Incident,05/11/2002,94105.0,2.0,MEDIC,3.3666666
2038912,Medical Incident,05/12/2002,94103.0,3.0,ENGINE,3.0
2038940,Structure Fire,05/12/2002,94109.0,3.0,ENGINE,1.6
2038953,Medical Incident,05/12/2002,94131.0,3.0,TRUCK,3.4833333
2038955,Medical Incident,05/12/2002,94131.0,3.0,ENGINE,12.6
2038957,Other,05/12/2002,94124.0,3.0,ENGINE,6.4166665
